state,rainfall_mm,humidity,soil_type,input_cost,market_price,Nitrogen,Phosphorus,Potassium,Temperature,pH_Value,Crop,crop_norm,state_norm,real_yield_ton_per_ha,yield_kg_per_ha,crop_mapped,state_crop_avg_tph,crop_simple,crop_level_avg_tph,yield_kg_per_ha_final,revenue_INR_per_ha_final,profit_INR_per_ha_final
Rajasthan,362.14,44.15,Black Soil,151029.04,55000,17,59,17,18.4167001,5.689858133,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,625.9321554837045,34426.268551603745,-116602.77144839626
Rajasthan,630.3,71.12,Clay,9230.47,60000,27,59,22,21.81167649,5.794158504,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,782.5677019693871,46954.06211816323,37723.59211816323
Rajasthan,1521.69,67.96,Sandy Loam,21187.32,3200,28,58,24,19.72702528,5.748190463,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,830.1870166960813,2656.5984534274603,-18530.72154657254
Rajasthan,335.89,67.67,Black Soil,30235.16,15000,25,57,19,17.15432954,5.566522896,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,670.9812208286444,10064.718312429666,-20170.441687570332
Rajasthan,904.37,60.52,Black Soil,7999.95,18000,28,80,17,19.62207826,5.809419584,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,873.3515350249384,15720.32763044889,7720.37763044889
Rajasthan,311.59,73.24,Loam,10048.45,22000,25,60,22,21.63149148,5.887263027,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,673.5341564538807,14817.751441985376,4769.301441985375
Rajasthan,480.94,61.29,Loam,122265.49,16000,12,78,23,16.06522754,5.99812453,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,626.2463882765509,10019.942212424814,-112245.5477875752
Rajasthan,215.27,44.9,Loam,61471.59,14000,6,77,25,20.61162204,5.792744849,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,666.8300644003288,9335.620901604603,-52135.96909839539
Rajasthan,317.23,48.86,Clay,23060.03,15000,22,79,17,21.42451099,5.912289889,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,661.6925311389332,9925.387967083998,-13134.642032916001
Rajasthan,484.73,51.72,Loam,6013.1,45000,27,80,15,19.07096165,5.788386951,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,687.0609942443168,30917.744740994254,24904.644740994256
Rajasthan,433.05,68.42,Loam,34755.17,38000,10,55,23,21.18853178,5.728233081,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,874.4260739595505,33228.19081046292,-1526.97918953708
Rajasthan,470.11,63.69,Clay,9210.42,65000,23,65,20,23.0429097,5.833940084,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,742.5976720388452,48268.848682524935,39058.42868252494
Rajasthan,208.08,63.24,Loam,16623.99,55000,19,78,16,20.65375833,5.967533236,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,642.9052107696232,35359.78659232927,18735.79659232927
Rajasthan,634.14,86.73,Clay,34481.64,60000,19,65,25,18.09551014,5.625096446,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,658.17838601502,39490.7031609012,5009.063160901198
Rajasthan,803.18,66.58,Clay,19388.96,3200,22,70,19,18.23775702,5.515615023,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,803.9610042288081,2572.675213532186,-16816.28478646781
Rajasthan,235.91,63.03,Loam,69288.33,15000,37,64,22,17.48189735,5.954665349,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,614.6520481731591,9219.780722597387,-60068.54927740261
Rajasthan,1600.8,62.1,Clay,5627.2,18000,11,71,17,19.9191786,5.74644777,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,902.576617050136,16246.379106902446,10619.179106902448
Rajasthan,384.06,73.55,Sandy Loam,3353.39,22000,18,79,20,20.27514686,5.877347515,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,793.8263566176665,17464.179845588664,14110.789845588664
Rajasthan,634.26,78.75,Clay,15066.53,16000,21,63,17,15.77370214,5.979973965,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,781.0055701894522,12496.089123031235,-2570.440876968765
Rajasthan,327.75,64.21,Loam,6873.12,14000,24,80,22,16.71170642,5.635993966,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,587.0124395692458,8218.174153969441,1345.0541539694414
Rajasthan,722.97,59.5,Sandy Loam,26629.59,15000,34,60,22,17.66148158,5.635231778,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,586.0342619836008,8790.513929754012,-17839.07607024599
Rajasthan,543.96,58.66,Loam,44958.75,45000,16,75,21,18.50692825,5.679224346,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,766.831319408528,34507.40937338376,-10451.340626616242
Rajasthan,865.44,55.55,Black Soil,14015.48,38000,17,77,23,24.51324787,5.670062975,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,810.3135786811188,30791.915989882513,16776.435989882513
Rajasthan,767.95,82.39,Clay,16662.68,65000,37,72,18,18.87614998,5.724242065,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,812.616590942498,52820.078411262366,36157.398411262366
Rajasthan,478.07,64.72,Clay,8205.41,55000,40,73,20,21.59343016,5.811314232,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,594.3847815529288,32691.16298541108,24485.75298541108
Rajasthan,1078.13,58.93,Sandy Loam,7390.47,60000,9,77,17,20.12373284,5.783425416,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,924.6673851533832,55480.04310920299,48089.57310920299
Rajasthan,1252.77,62.14,Loam,28403.38,3200,1,62,23,15.43546065,5.607808432,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,695.7971163044627,2226.5507721742806,-26176.82922782572
Rajasthan,342.52,64.73,Loam,24933.42,15000,33,59,22,22.64236876,5.946999529,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,782.3574534922399,11735.361802383597,-13198.058197616401
Rajasthan,730.17,66.75,Black Soil,74829.64,18000,23,59,19,21.98560799,5.852046999,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,811.4612685640134,14606.30283415224,-60223.337165847755
Rajasthan,249.54,75.15,Sandy Loam,12891.52,22000,6,62,22,20.53052663,5.824090984,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,606.7545044581085,13348.599098078388,457.0790980783877
Rajasthan,409.71,58.72,Sandy Loam,7845.27,16000,25,63,20,15.78601387,5.502999119,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,594.4571249237931,9511.31399878069,1666.0439987806894
Rajasthan,228.53,68.76,Black Soil,65914.86,14000,7,79,23,19.6365349,5.821649914,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,700.2297610899782,9803.216655259694,-56111.64334474031
Rajasthan,327.8,57.99,Loam,19411.47,15000,8,72,17,20.57341244,5.711439256,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,687.9948150311914,10319.922225467872,-9091.54777453213
Rajasthan,358.7,77.76,Sandy Loam,10418.58,45000,27,64,15,20.16080524,5.514927264,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,717.0732467071641,32268.296101822383,21849.716101822385
Rajasthan,430.5,66.87,Black Soil,15837.64,38000,28,66,23,21.53989176,5.99616119,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,882.3379290561114,33528.841304132235,17691.201304132235
Rajasthan,473.84,40.58,Clay,17704.87,65000,32,57,18,15.53834801,5.695422863,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,526.1473382418327,34199.576985719126,16494.706985719127
Rajasthan,219.5,75.15,Clay,56134.39,55000,27,56,22,19.91853092,5.833010958,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,761.0842710166727,41859.634905916995,-14274.755094083004
Rajasthan,604.16,59.56,Sandy Loam,5994.57,60000,17,77,24,20.76952209,5.568456899,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,750.8070816540604,45048.424899243626,39053.854899243626
Rajasthan,935.95,61.91,Black Soil,3354.26,3200,0,65,15,23.46168338,5.645435626,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,794.5498554667004,2542.559537493441,-811.7004625065592
Rajasthan,203.85,73.43,Black Soil,13941.53,15000,13,72,21,24.32116642,5.821194486,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,620.9169073081752,9313.753609622627,-4627.776390377374
Rajasthan,1157.19,56.27,Sandy Loam,6956.07,18000,34,60,23,20.12574053,5.659254981,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,842.7826420577384,15170.087557039291,8214.017557039291
Rajasthan,354.59,68.87,Clay,22166.83,22000,9,80,19,21.80619564,5.945465949,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,788.6780008225255,17350.916018095562,-4815.913981904439
Rajasthan,451.38,75.61,Sandy Loam,157571.79,16000,11,72,20,19.52226241,5.951177452,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,697.160880956423,11154.574095302767,-146417.21590469725
Rajasthan,312.07,47.81,Clay,34125.89,14000,3,67,24,17.00067625,5.520880014,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,703.8246200935167,9853.544681309235,-24272.345318690765
Rajasthan,509.8,64.48,Black Soil,33117.45,15000,35,69,23,16.78791503,5.578410206,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,566.1591604501822,8492.387406752734,-24625.06259324726
Rajasthan,411.19,69.92,Loam,95076.95,45000,3,77,25,24.84906168,5.608165195,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,769.708726993603,34636.892714712136,-60440.05728528786
Rajasthan,591.05,60.29,Sandy Loam,17268.74,38000,23,62,19,16.51783455,5.609435128,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,588.9419824833168,22379.795334366037,5111.055334366036
Rajasthan,694.41,55.01,Black Soil,35084.3,65000,22,71,17,18.15300153,5.509295379,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,740.5163374405253,48133.56193363414,13049.261933634138
Rajasthan,274.39,51.26,Sandy Loam,19917.4,55000,31,79,25,23.18864385,5.902033406,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,772.0207560611091,42461.141583361,22543.741583361
Rajasthan,792.19,56.96,Sandy Loam,26945.19,60000,34,59,18,23.38002569,5.744117663,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,801.4228044087018,48085.36826452211,21140.178264522114
Rajasthan,1334.87,55.31,Sandy Loam,48028.67,3200,12,63,17,18.358923,5.717143397,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,640.3965136405455,2049.2688436497456,-45979.40115635025
Rajasthan,363.18,49.1,Loam,10150.77,15000,27,56,20,19.25975367,5.542690119,KidneyBeans,rajmash,rajasthan,,,rajmash,,rajmash,,670.1983130517535,10052.974695776302,-97.79530422369862
Karnataka,794.96,65.43,Clay,61287.31,18000,7,63,24,22.95458237,5.858617867,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,878.8986214105176,15820.175185389318,-45467.134814610676
Karnataka,342.63,73.84,Clay,12957.96,22000,24,67,22,20.120043,5.618844277,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,707.123938623662,15556.726649720564,2598.7666497205646
Karnataka,556.56,83.38,Black Soil,4011.57,16000,11,71,24,21.14011423,5.606620346,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,828.4810411559926,13255.696658495881,9244.126658495881
Karnataka,281.74,68.33,Clay,19965.08,14000,37,74,15,24.92360104,5.582178402,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,657.8690392351838,9210.166549292573,-10754.913450707429
Karnataka,434.59,74.65,Black Soil,18787.52,15000,25,76,24,15.33042636,5.56503533,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,666.4173994132891,9996.260991199337,-8791.259008800664
Karnataka,441.77,64.49,Black Soil,13141.45,45000,34,66,17,18.81097271,5.889614577,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,772.9143115239675,34781.14401857854,21639.69401857854
Karnataka,619.79,54.8,Loam,62433.21,38000,20,69,15,23.44260668,5.934136378,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,659.1665137673441,25048.327523159078,-37384.882476840925
Karnataka,598.08,51.38,Sandy Loam,11200.08,65000,37,65,16,22.8352024,5.683548308,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,798.1596048971818,51880.37431831681,40680.29431831681
Karnataka,199.8,65.9,Black Soil,8290.19,55000,18,74,15,24.9035819,5.70836603,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,682.5975284065836,37542.864062362096,29252.674062362094
Karnataka,576.35,49.62,Clay,49016.22,60000,4,67,25,23.78709569,5.948164454,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,786.6122641731309,47196.73585038786,-1819.4841496121444
Karnataka,1174.88,68.49,Sandy Loam,56598.94,3200,37,56,25,22.05592283,5.774755144,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,948.554023633383,3035.3728756268256,-53563.56712437318
Karnataka,284.81,64.27,Sandy Loam,7945.96,15000,5,59,15,18.87492997,5.97229163,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,626.8624335960499,9402.936503940748,1456.9765039407475
Karnataka,794.05,56.38,Sandy Loam,10313.23,18000,11,61,21,18.62328774,5.532100554,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,695.4908784628444,12518.8358123312,2205.6058123311996
Karnataka,205.38,47.4,Black Soil,47628.24,22000,22,80,20,23.00884744,5.669560726,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,680.9596835311976,14981.113037686348,-32647.12696231365
Karnataka,340.62,56.58,Sandy Loam,4172.88,16000,12,61,19,19.33162606,5.655726817,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,590.1998329171831,9443.19732667493,5270.31732667493
Karnataka,237.15,68.74,Clay,85062.28,14000,5,74,21,16.24469193,5.591704014,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,534.7941088193869,7487.117523471417,-77575.16247652858
Karnataka,321.71,62.27,Clay,14788.75,15000,27,69,22,17.91652287,5.932323085,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,694.2173767233503,10413.260650850254,-4375.489349149746
Karnataka,326.32,62.86,Loam,6377.89,45000,31,75,18,15.46789263,5.824208309,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,540.6450757699191,24329.028409646362,17951.138409646363
Karnataka,397.0,80.47,Clay,5386.54,38000,36,68,20,17.06104474,5.86442953,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,692.4705469744782,26313.88078503017,20927.34078503017
Karnataka,426.39,67.88,Clay,13101.9,65000,5,65,16,21.32776028,5.866744372,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,761.8708375093306,49521.604438106486,36419.704438106484
Karnataka,186.41,72.48,Black Soil,28936.46,55000,32,79,15,23.90910104,5.706198621,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,581.0513469375419,31957.824081564806,3021.364081564807
Karnataka,439.28,52.59,Sandy Loam,46612.9,60000,11,78,22,23.89756791,5.940546818,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,711.2380692723677,42674.284156342066,-3938.6158436579353
Karnataka,831.37,76.81,Clay,31360.77,3200,0,55,22,22.98666928,5.916779289,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,954.0849303822673,3053.071777223255,-28307.698222776744
Karnataka,206.97,68.74,Clay,6804.18,15000,14,59,15,21.35135729,5.779090476,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,607.6719636737322,9115.079455105983,2310.8994551059823
Karnataka,1173.84,76.35,Clay,12963.73,18000,29,68,23,24.1638445,5.82738029,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,911.1135728954434,16400.04431211798,3436.314312117982
Karnataka,355.95,76.83,Loam,45655.77,22000,32,68,19,24.62835037,5.514234138,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,778.8854290295208,17135.479438649458,-28520.29056135054
Karnataka,583.26,62.94,Clay,13048.53,16000,17,64,17,21.02213209,5.662699104,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,807.2514477484173,12916.023163974676,-132.50683602532445
Karnataka,350.28,71.19,Loam,10897.96,14000,13,69,19,17.30844532,5.86390397,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,632.6509397671337,8857.11315673987,-2040.8468432601294
Karnataka,558.1,56.34,Sandy Loam,8375.34,15000,14,67,22,23.82576704,5.624690248,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,734.5070547930192,11017.605821895288,2642.2658218952874
Karnataka,585.69,50.55,Clay,47625.58,45000,9,69,20,19.30607278,5.591560999,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,810.4756403815284,36471.40381716878,-11154.176182831223
Karnataka,821.28,60.78,Black Soil,78344.4,38000,20,73,22,16.03768615,5.976312538,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,853.7206687514713,32441.385412555912,-45903.01458744408
Karnataka,807.83,60.0,Loam,13031.25,65000,40,78,20,19.18572809,5.669236258,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,841.9722019861915,54728.193129102445,41696.943129102445
Karnataka,427.33,62.27,Sandy Loam,42732.17,55000,27,72,23,19.92889503,5.961934481,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,711.9735789074049,39158.54683990727,-3573.6231600927276
Karnataka,874.37,68.22,Black Soil,67342.59,60000,14,67,15,19.56376468,5.690065688,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,731.5191301477427,43891.14780886456,-23451.442191135437
Karnataka,1789.71,55.22,Sandy Loam,3816.49,3200,7,56,18,18.31357543,5.698371311,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,865.1985479957418,2768.6353535863736,-1047.8546464136261
Karnataka,389.86,57.69,Loam,54315.51,15000,27,65,18,20.10993761,5.59503163,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,719.258736951106,10788.88105426659,-43526.62894573341
Karnataka,877.94,72.17,Black Soil,21267.66,18000,30,63,16,23.60506572,5.525904526,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,897.0367841723909,16146.662115103036,-5120.997884896964
Karnataka,392.25,75.5,Loam,16017.09,22000,37,70,25,19.73136909,5.819403771,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,788.0477021176644,17337.049446588615,1319.9594465886148
Karnataka,552.29,53.62,Black Soil,12412.11,16000,27,63,19,20.93409877,5.562201934,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,776.5555107685448,12424.888172296716,12.778172296715638
Karnataka,264.61,62.68,Loam,13456.06,14000,22,60,24,18.78226261,5.630664753,KidneyBeans,rajmash,karnataka,,,rajmash,,rajmash,,544.1119851691031,7617.567792367445,-5838.492207632555
Karnataka,442.1,57.13,Clay,4763.82,15000,3,72,24,36.51268371,6.03160778,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,8009.122903043478,3245.302903043478
Karnataka,411.54,76.54,Sandy Loam,11995.15,45000,40,59,23,36.89163721,5.269084669,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,24027.368709130435,12032.218709130435
Karnataka,463.17,58.17,Clay,6694.49,38000,33,73,23,29.23540524,5.985792703,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,20289.778021043476,13595.288021043476
Karnataka,605.17,62.42,Black Soil,45295.02,65000,27,57,24,27.33534897,6.09186275,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,34706.19924652174,-10588.820753478256
Karnataka,337.58,63.73,Clay,18000.01,55000,10,79,18,21.0643684,5.624731338,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,29366.783977826086,11366.773977826088
Karnataka,706.6,75.24,Black Soil,11731.05,60000,30,75,25,30.33276599,6.446091759,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,32036.49161217391,20305.441612173912
Karnataka,1379.78,69.28,Black Soil,16017.84,3200,40,70,20,31.80130272,5.623490043,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,1708.6128859826085,-14309.22711401739
Karnataka,295.82,56.3,Black Soil,8143.7,15000,38,55,19,33.18184225,5.864623352,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,8009.122903043478,-134.57709695652193
Karnataka,1064.33,57.59,Loam,77472.87,18000,35,58,20,29.38538562,5.761702519,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,9610.947483652173,-67861.92251634783
Karnataka,413.8,68.29,Loam,47942.53,22000,38,61,21,30.27374995,4.696518678,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,11746.713591130434,-36195.81640886956
Karnataka,596.57,63.71,Clay,45966.25,16000,33,58,24,35.45790488,5.269504214,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,8543.064429913044,-37423.18557008696
Karnataka,331.68,65.01,Loam,7944.71,14000,16,56,17,33.80020039,7.445444883,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,7475.181376173913,-469.5286238260869
Karnataka,428.11,68.91,Clay,36392.01,15000,31,72,17,28.69180475,5.833031708,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,8009.122903043478,-28382.887096956525
Karnataka,498.88,63.85,Loam,29985.32,45000,16,80,20,31.24021696,7.339320929,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,24027.368709130435,-5957.951290869565
Karnataka,798.46,46.23,Loam,26808.42,38000,27,72,17,28.98039357,6.347929353,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,20289.778021043476,-6518.6419789565225
Karnataka,691.4,73.74,Black Soil,4740.05,65000,40,62,19,27.32198928,4.697750704,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,34706.19924652174,29966.14924652174
Karnataka,310.93,93.02,Black Soil,6969.56,55000,18,58,16,21.47607807,4.962661422,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,29366.783977826086,22397.223977826085
Karnataka,761.73,62.06,Loam,118719.82,60000,3,68,16,18.31910448,4.964887857,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,32036.49161217391,-86683.3283878261
Karnataka,1387.73,58.38,Sandy Loam,7533.47,3200,26,67,24,36.97794384,5.642813116,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,1708.6128859826085,-5824.857114017392
Karnataka,357.16,73.11,Sandy Loam,31633.5,15000,16,70,20,24.80467592,5.6093956,PigeonPeas,arhar/tur,karnataka,0.5339415268695652,533.9415268695652,arhar/tur,0.5339415268695652,arhar/tur,0.967347756984252,533.9415268695652,8009.122903043478,-23624.377096956523
Maharashtra,1155.41,74.64,Black Soil,71126.21,18000,24,63,19,19.3479443,4.681576043,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,11658.76825304348,-59467.44174695652
Maharashtra,389.74,47.13,Clay,6823.15,22000,9,76,25,28.88302142,5.70951224,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,14249.605642608696,7426.4556426086965
Maharashtra,672.87,67.6,Clay,31585.08,16000,16,55,19,19.54314136,6.413543781,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,10363.34955826087,-21221.73044173913
Maharashtra,415.2,83.49,Loam,16900.88,14000,28,75,21,24.7741949,6.007508163,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,9067.930863478261,-7832.94913652174
Maharashtra,503.61,58.58,Clay,8538.86,15000,16,71,24,18.33124824,4.946369874,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,9715.640210869566,1176.780210869565
Maharashtra,499.26,66.17,Clay,107549.16,45000,24,70,21,19.14729038,5.517208078,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,29146.920632608697,-78402.2393673913
Maharashtra,721.39,66.81,Clay,22655.04,38000,38,72,21,28.23416057,5.902103172,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,24612.955200869565,1957.9152008695637
Maharashtra,573.26,78.94,Loam,10024.24,65000,9,66,21,30.11812084,5.719889876,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,42101.107580434786,32076.867580434788
Maharashtra,356.69,72.59,Sandy Loam,11315.17,55000,34,56,17,33.4126864,4.548202098,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,35624.01410652174,24308.84410652174
Maharashtra,849.27,74.52,Sandy Loam,20874.8,60000,1,76,19,24.18553163,6.669529416,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,38862.56084347826,17987.760843478263
Maharashtra,1252.66,91.26,Loam,9849.05,3200,6,69,19,26.88630675,4.750929218,PigeonPeas,arhar/tur,maharashtra,0.6477093473913044,647.7093473913044,arhar/tur,0.6477093473913044,arhar/tur,0.967347756984252,647.7093473913044,2072.669911652174,-7776.380088347825
